Title:,0.2I+R+O,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
0.072232,-5.388143,0.001497,,,,,,
-0.047669,-5.653128,0.00316,,,,,,
-0.079809,-5.272508,0.004084,,,,,,
-0.122503,-5.917253,0.000882,,,,,,
-0.152011,-3.448417,0.003755,,,,,,
-0.128244,1.177105,0.002877,,,,,,
-0.078389,0.514213,0.002046,,,,,,
-0.042941,0.899495,0.002203,,,,,,
-0.014048,0.634946,0.006182,,,,,,
0.036196,0.837028,0.002115,,,,,,
0.056245,0.677894,0.004092,,,,,,
0.001947,0.808016,0.00257,,,,,,
-0.039394,0.700276,0.00209,,,,,,
-0.031522,0.790509,0.002642,,,,,,
-0.056259,0.714403,0.000733,,,,,,
-0.061229,0.778585,0.001123,,,,,,
-0.050007,0.724789,0.00206,,,,,,
0.028155,0.770968,0.005006,,,,,,
0.05981,0.731492,0.002914,,,,,,
0.075898,0.765234,0.004374,,,,,,
0.084292,0.736296,0.001983,,,,,,
0.074349,0.760093,0.005734,,,,,,
0.10522,0.740175,0.004605,,,,,,
0.089816,0.756916,0.004262,,,,,,
0.04101,0.742994,0.002092,,,,,,
0.009112,0.754399,0.002811,,,,,,
0.006268,0.745078,0.001815,,,,,,
-0.033354,0.752605,0.003167,,,,,,
0.018193,0.746528,0.002568,,,,,,
0.065822,0.750934,0.003433,,,,,,
0.020659,0.746661,0.000302,,,,,,
0.049327,0.749749,0.001659,,,,,,
-0.024146,0.74721,0.002948,,,,,,
-0.072201,0.74958,0.000616,,,,,,
-0.072982,0.747915,0.001805,,,,,,
-0.07751,0.749696,0.000513,,,,,,
-0.101751,0.74838,-0.001392,,,,,,
-0.063358,0.749157,0.001064,,,,,,
-0.035223,0.74899,-0.0005,,,,,,
-0.028429,0.748871,0.003782,,,,,,
-0.02589,0.748021,0.002622,,,,,,
0.001495,0.74865,0.001747,,,,,,
-0.030537,0.747981,0.00438,,,,,,
-0.062807,0.748051,0.002056,,,,,,
-0.065222,0.74833,0.002182,,,,,,
-0.032861,0.748161,0.001049,,,,,,
-0.024818,0.7486,0.001307,,,,,,
-0.003551,0.74894,0.001954,,,,,,
0.013654,0.74842,0.003353,,,,,,
0.04801,0.747673,0.002168,,,,,,
0.077924,0.748303,0.004063,,,,,,
0.110535,0.747496,0.002543,,,,,,
0.072821,0.747076,0.002651,,,,,,
0.080453,0.7473,0.001987,,,,,,
0.102683,0.748184,0.001331,,,,,,
0.083578,0.748415,0.002901,,,,,,
0.014518,0.748102,0.002156,,,,,,
-0.015102,0.747963,0.004137,,,,,,
-0.027962,0.747926,0.002216,,,,,,
-0.048086,0.746925,-0.000864,,,,,,
-0.02097,0.746659,0.001365,,,,,,
0.048287,0.746993,0.001697,,,,,,
0.044543,0.746826,0.002285,,,,,,
0.011212,0.746868,0.002202,,,,,,
-0.037228,0.747131,0.000419,,,,,,
-0.119699,0.747226,0.000708,,,,,,
-0.215615,0.747068,0.002925,,,,,,
0.185684,0.74731,0.002997,,,,,,
0.015725,0.747615,0.00158,,,,,,
-0.25912,0.746613,0.002018,,,,,,
-0.1674,0.746758,0.003254,,,,,,
0.156939,0.746956,0.002082,,,,,,
0.003384,0.746181,0.001387,,,,,,
-0.148468,0.746268,0.002398,,,,,,
0.026656,0.746867,0.001834,,,,,,
0.043251,0.746539,0.001845,,,,,,
-0.114726,0.746643,0.003759,,,,,,
-0.046719,0.746802,0.00109,,,,,,
0.09713,0.746742,0.003095,,,,,,
-0.019751,0.74652,0.001912,,,,,,
-0.044604,0.746216,0.003367,,,,,,
0.125043,0.746694,0.003297,,,,,,
0.087491,0.746311,0.004413,,,,,,
-0.069823,0.746184,0.002514,,,,,,
0.04838,0.74617,0.00074,,,,,,
0.135788,0.747044,0.001806,,,,,,
0.02959,0.746651,0.003623,,,,,,
-0.005281,0.746607,0.00102,,,,,,
0.117942,0.746539,0.000433,,,,,,
0.133091,0.746396,0.002072,,,,,,
0.014721,0.746576,0.001605,,,,,,
0.048196,0.745766,0.004282,,,,,,
0.085607,0.745758,0.003412,,,,,,
-0.022784,0.746223,0.00247,,,,,,
-0.122673,0.745764,-0.001411,,,,,,
-0.094093,0.746551,-0.000258,,,,,,
-0.104022,0.746037,0.003823,,,,,,
-0.140766,0.746163,0.001583,,,,,,
-0.097319,0.745159,0.003568,,,,,,
